Name,Code,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Tilt angle,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,Zone,Period
287,,,,,3.0,-114.01480263,46.67803491,1086.236,Global,0.9,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 15:37:12.8 UTC-06:00,2024-04-25 15:37:12.8 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,494.763,,Global CS,,,,,,3.0,1
288,,,,,1.0,-114.01473134,46.67800097,1087.053,Global,3.6,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 15:37:24.8 UTC-06:00,2024-04-25 15:37:24.8 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,492.289,,Global CS,,,,,,3.0,1
289,,,,,1.0,-114.01475949,46.67808276,1086.665,Global,4.1,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 15:37:39.0 UTC-06:00,2024-04-25 15:37:39.0 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,500.79,,Global CS,,,,,,3.0,1
290,,,,,1.0,-114.01482281,46.6781238,1085.921,Global,2.4,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 15:37:50.6 UTC-06:00,2024-04-25 15:37:50.6 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,504.02,,Global CS,,,,,,3.0,1
291,,,,,2.0,-114.01481562,46.67814311,1085.943,Global,4.4,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-04-25 15:38:01.4 UTC-06:00,2024-04-25 15:38:01.4 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,506.349,,Global CS,,,,,,3.0,1
292,,,,,2.0,-114.01484929,46.67821229,1085.57,Global,2.2,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 15:38:12.6 UTC-06:00,2024-04-25 15:38:12.6 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,513.151,,Global CS,,,,,,3.0,1
293,,,,,1.0,-114.01481133,46.67824209,1086.029,Global,1.1,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 15:38:22.0 UTC-06:00,2024-04-25 15:38:22.0 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,517.021,,Global CS,,,,,,3.0,1
294,,,,,1.0,-114.01470091,46.67842533,1087.36,Global,1.9,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 15:39:00.6 UTC-06:00,2024-04-25 15:39:00.6 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,538.795,,Global CS,,,,,,3.0,1
295,,,,,1.0,-114.01487475,46.67849153,1085.375,Global,3.8,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-04-25 15:39:14.8 UTC-06:00,2024-04-25 15:39:14.8 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,543.009,,Global CS,,,,,,3.0,1
297,,,,,2.0,-114.01468491,46.67870876,1087.751,Global,3.5,0.013,0.013,0.013,0.018,2.134,m,FIX,2024-04-25 15:39:51.0 UTC-06:00,2024-04-25 15:39:51.0 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,569.757,,Global CS,,,,,,3.0,1
298,,,,,1.0,-114.01468878,46.67873901,1087.753,Global,5.3,0.014,0.014,0.013,0.02,2.134,m,FIX,2024-04-25 15:40:00.8 UTC-06:00,2024-04-25 15:40:00.8 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,572.723,,Global CS,,,,,,3.0,1
299,,,,,1.0,-114.01469571,46.67926892,1088.227,Global,1.5,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 15:40:51.0 UTC-06:00,2024-04-25 15:40:51.0 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,630.329,,Global CS,,,,,,3.0,1
300,,,,,2.0,-114.01480144,46.67926534,1087.114,Global,3.7,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-04-25 15:41:01.6 UTC-06:00,2024-04-25 15:41:01.6 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,628.363,,Global CS,,,,,,3.0,1
301,,,,,2.0,-114.01478227,46.67931619,1087.308,Global,2.7,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-04-25 15:41:19.0 UTC-06:00,2024-04-25 15:41:19.0 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,634.342,,Global CS,,,,,,3.0,1
1,,,,,2.0,-114.0077345,46.67759729,1163.678,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:44:33.8 UTC-06:00,2024-04-25 11:44:33.8 UTC-06:00,1.0,1.5,,,,,-114.01634707,46.67371447,1095.54,791.033,,Global CS,,,,,,1.0,1
2,,,,,1.0,-114.00773959,46.67761618,1164.085,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:44:49.0 UTC-06:00,2024-04-25 11:44:49.0 UTC-06:00,1.0,1.5,,,,,-114.01634707,46.67371447,1095.54,791.893,,Global CS,,,,,,1.0,1
3,,,,,2.0,-114.00769191,46.6776259,1164.562,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:45:02.0 UTC-06:00,2024-04-25 11:45:02.0 UTC-06:00,1.0,1.5,,,,,-114.01634707,46.67371447,1095.54,795.564,,Global CS,,,,,,1.0,1
4,,,,,2.0,-114.00763457,46.67761163,1164.534,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:45:16.2 UTC-06:00,2024-04-25 11:45:16.2 UTC-06:00,1.0,1.5,,,,,-114.01634707,46.67371447,1095.54,798.356,,Global CS,,,,,,1.0,1
5,,,,,2.0,-114.00767603,46.67763565,1164.905,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:45:32.8 UTC-06:00,2024-04-25 11:45:32.8 UTC-06:00,1.0,1.5,,,,,-114.01634707,46.67371447,1095.54,797.199,,Global CS,,,,,,1.0,1
6,,,,,1.0,-114.00775293,46.67763942,1164.577,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:45:58.2 UTC-06:00,2024-04-25 11:45:58.2 UTC-06:00,1.0,1.5,,,,,-114.01634707,46.67371447,1095.54,792.508,,Global CS,,,,,,1.0,1
7,,,,,2.0,-114.00781902,46.6776427,1164.336,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:46:24.4 UTC-06:00,2024-04-25 11:46:24.4 UTC-06:00,1.0,1.5,,,,,-114.01634707,46.67371447,1095.54,788.496,,Global CS,,,,,,1.0,1
8,,,,,1.0,-114.00784426,46.67764623,1164.308,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:46:40.8 UTC-06:00,2024-04-25 11:46:40.8 UTC-06:00,1.0,1.5,,,,,-114.01634707,46.67371447,1095.54,787.113,,Global CS,,,,,,1.0,1
9,,,,,1.0,-114.00783818,46.6777057,1165.903,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:47:29.0 UTC-06:00,2024-04-25 11:47:29.0 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,791.332,,Global CS,,,,,,1.0,1
10,,,,,2.0,-114.0078388,46.67773874,1166.844,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:47:44.0 UTC-06:00,2024-04-25 11:47:44.0 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,793.445,,Global CS,,,,,,1.0,1
11,,,,,1.0,-114.00765212,46.67769035,1166.458,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:48:05.0 UTC-06:00,2024-04-25 11:48:05.0 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,802.198,,Global CS,,,,,,1.0,1
12,,,,,2.0,-114.00759728,46.67771981,1167.462,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:48:20.2 UTC-06:00,2024-04-25 11:48:20.2 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,807.576,,Global CS,,,,,,1.0,1
13,,,,,2.0,-114.00768172,46.67773981,1167.558,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:48:34.6 UTC-06:00,2024-04-25 11:48:34.6 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,803.472,,Global CS,,,,,,1.0,1
14,,,,,1.0,-114.00764645,46.6778143,1169.532,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:48:55.4 UTC-06:00,2024-04-25 11:48:55.4 UTC-06:00,1.0,1.5,,,,,-114.01634707,46.67371447,1095.54,810.513,,Global CS,,,,,,1.0,1
15,,,,,2.0,-114.00789643,46.6778219,1168.94,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:49:19.2 UTC-06:00,2024-04-25 11:49:19.2 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,795.301,,Global CS,,,,,,1.0,1
16,,,,,3.0,-114.00786569,46.67782813,1169.169,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:49:39.6 UTC-06:00,2024-04-25 11:49:39.6 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,797.633,,Global CS,,,,,,1.0,1
17,,,,,1.0,-114.00785429,46.67784945,1169.842,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:52:40.6 UTC-06:00,2024-04-25 11:52:40.6 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,799.768,,Global CS,,,,,,1.0,1
18,,,,,2.0,-114.00784352,46.6778456,1169.75,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:52:48.8 UTC-06:00,2024-04-25 11:52:48.8 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,800.183,,Global CS,,,,,,1.0,1
19,,,,,2.0,-114.00776683,46.6778332,1169.606,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:53:06.4 UTC-06:00,2024-04-25 11:53:06.4 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,804.164,,Global CS,,,,,,1.0,1
20,,,,,3.0,-114.00775532,46.67790044,1171.456,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:53:41.6 UTC-06:00,2024-04-25 11:53:41.6 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,809.336,,Global CS,,,,,,1.0,1
21,,,,,1.0,-114.00770063,46.67794363,1172.927,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:54:03.6 UTC-06:00,2024-04-25 11:54:03.6 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,815.641,,Global CS,,,,,,1.0,1
22,,,,,1.0,-114.00775404,46.67805309,1176.062,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:54:44.4 UTC-06:00,2024-04-25 11:54:44.4 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,819.744,,Global CS,,,,,,1.0,1
23,,,,,1.0,-114.00779856,46.67805816,1176.137,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:54:57.4 UTC-06:00,2024-04-25 11:54:57.4 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,817.353,,Global CS,,,,,,1.0,1
24,,,,,1.0,-114.00780186,46.67807084,1176.392,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:55:09.2 UTC-06:00,2024-04-25 11:55:09.2 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,818.012,,Global CS,,,,,,1.0,1
25,,,,,1.0,-114.00784502,46.67807726,1176.467,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:55:23.4 UTC-06:00,2024-04-25 11:55:23.4 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,815.805,,Global CS,,,,,,1.0,1
26,,,,,2.0,-114.00785674,46.67808721,1176.699,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:55:34.2 UTC-06:00,2024-04-25 11:55:34.2 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,815.773,,Global CS,,,,,,1.0,1
27,,,,,3.0,-114.00787123,46.67809553,1176.89,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:55:44.4 UTC-06:00,2024-04-25 11:55:44.4 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,815.461,,Global CS,,,,,,1.0,1
28,,,,,2.0,-114.00781952,46.67811746,1177.522,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:55:58.0 UTC-06:00,2024-04-25 11:55:58.0 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,820.13,,Global CS,,,,,,1.0,1
29,,,,,3.0,-114.00779594,46.67810499,1177.215,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:56:08.2 UTC-06:00,2024-04-25 11:56:08.2 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,820.71,,Global CS,,,,,,1.0,1
30,,,,,1.0,-114.0077786,46.67807973,1176.599,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:57:06.6 UTC-06:00,2024-04-25 11:57:06.6 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,820.041,,Global CS,,,,,,1.0,1
31,,,,,3.0,-114.00785622,46.67808724,1176.692,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 11:57:23.0 UTC-06:00,2024-04-25 11:57:23.0 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,815.806,,Global CS,,,,,,1.0,1
32,,,,,2.0,-114.00772747,46.67810233,1177.298,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:00:38.2 UTC-06:00,2024-04-25 12:00:38.2 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,824.727,,Global CS,,,,,,1.0,1
33,,,,,1.0,-114.007612,46.67810263,1177.436,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:00:58.0 UTC-06:00,2024-04-25 12:00:58.0 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,831.846,,Global CS,,,,,,1.0,1
34,,,,,2.0,-114.00756532,46.67819319,1179.554,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:01:19.6 UTC-06:00,2024-04-25 12:01:19.6 UTC-06:00,1.0,1.4,,,,,-114.01634707,46.67371447,1095.54,840.859,,Global CS,,,,,,1.0,1
35,,,,,2.0,-114.0076591,46.67819046,1179.581,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:01:33.4 UTC-06:00,2024-04-25 12:01:33.4 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,834.956,,Global CS,,,,,,1.0,1
36,,,,,3.0,-114.0076836,46.67817766,1179.254,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:01:44.8 UTC-06:00,2024-04-25 12:01:44.8 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,832.581,,Global CS,,,,,,1.0,1
37,,,,,1.0,-114.00772094,46.67814663,1178.429,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:01:56.0 UTC-06:00,2024-04-25 12:01:56.0 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,828.164,,Global CS,,,,,,1.0,1
38,,,,,3.0,-114.00781639,46.67817047,1179.032,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:02:12.2 UTC-06:00,2024-04-25 12:02:12.2 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,824.007,,Global CS,,,,,,1.0,1
39,,,,,2.0,-114.00783627,46.67816701,1178.849,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:02:22.0 UTC-06:00,2024-04-25 12:02:22.0 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,822.551,,Global CS,,,,,,1.0,1
40,,,,,1.0,-114.00783403,46.67813503,1178.017,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:02:33.6 UTC-06:00,2024-04-25 12:02:33.6 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,820.467,,Global CS,,,,,,1.0,1
41,,,,,1.0,-114.00787573,46.67816545,1178.785,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:02:49.0 UTC-06:00,2024-04-25 12:02:49.0 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,820.051,,Global CS,,,,,,1.0,1
42,,,,,1.0,-114.00775205,46.6782484,1181.362,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:03:15.0 UTC-06:00,2024-04-25 12:03:15.0 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,833.37,,Global CS,,,,,,1.0,1
43,,,,,1.0,-114.00784163,46.67828089,1182.01,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:03:32.6 UTC-06:00,2024-04-25 12:03:32.6 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,830.243,,Global CS,,,,,,1.0,1
44,,,,,2.0,-114.00785232,46.67827735,1181.987,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:03:43.0 UTC-06:00,2024-04-25 12:03:43.0 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,829.359,,Global CS,,,,,,1.0,1
45,,,,,2.0,-114.00766256,46.67829265,1182.331,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:04:09.6 UTC-06:00,2024-04-25 12:04:09.6 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,841.854,,Global CS,,,,,,1.0,1
46,,,,,1.0,-114.00763638,46.67831709,1182.789,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:04:21.4 UTC-06:00,2024-04-25 12:04:21.4 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,845.127,,Global CS,,,,,,1.0,1
47,,,,,2.0,-114.00767826,46.67833245,1183.202,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:04:32.4 UTC-06:00,2024-04-25 12:04:32.4 UTC-06:00,1.0,1.2,,,,,-114.01634707,46.67371447,1095.54,843.684,,Global CS,,,,,,1.0,1
48,,,,,1.0,-114.00760225,46.67837644,1184.064,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:13:53.4 UTC-06:00,2024-04-25 12:13:53.4 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,851.325,,Global CS,,,,,,1.0,1
49,,,,,2.0,-114.007623,46.67837078,1183.935,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:15:12.2 UTC-06:00,2024-04-25 12:15:12.2 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,849.681,,Global CS,,,,,,1.0,1
50,,,,,2.0,-114.00774747,46.67836957,1184.098,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:15:28.2 UTC-06:00,2024-04-25 12:15:28.2 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,842.152,,Global CS,,,,,,1.0,1
51,,,,,1.0,-114.00778006,46.67834883,1183.747,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:15:39.0 UTC-06:00,2024-04-25 12:15:39.0 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,838.748,,Global CS,,,,,,1.0,1
52,,,,,2.0,-114.0078765,46.67836089,1183.953,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:15:53.4 UTC-06:00,2024-04-25 12:15:53.4 UTC-06:00,1.0,1.1,,,,,-114.01634707,46.67371447,1095.54,833.844,,Global CS,,,,,,1.0,1
53,,,,,1.0,-114.00808593,46.6783594,1182.674,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:23:16.4 UTC-06:00,2024-04-25 12:23:16.4 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,821.202,,Global CS,,,,,,1.0,1
54,,,,,2.0,-114.00796986,46.67837364,1183.783,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:24:26.2 UTC-06:00,2024-04-25 12:24:26.2 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,829.168,,Global CS,,,,,,1.0,1
55,,,,,1.0,-114.00795598,46.67833341,1182.936,Global,,0.01,0.01,0.01,0.014,2.134,m,FIX,2024-04-25 12:24:43.6 UTC-06:00,2024-04-25 12:24:43.6 UTC-06:00,1.0,1.3,,,,,-114.01634707,46.67371447,1095.54,827.113,,Global CS,,,,,,1.0,1
1,,,,,2.0,-114.00773912,46.67737918,1158.065,Global,8.6,0.013,0.013,0.013,0.019,2.134,m,FIX,2024-06-05 10:19:10.6 UTC-06:00,2024-06-05 10:19:10.6 UTC-06:00,1.0,1.1,,,,,-114.01634692,46.67371444,1095.544,776.956,,Global CS,,,,,,1.0,2
2,,,,,2.0,-114.00776837,46.67736366,1158.219,Global,5.3,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-06-05 10:20:26.4 UTC-06:00,2024-06-05 10:20:30.4 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,774.382,,Global CS,,,,,,1.0,2
3,,,,,1.0,-114.00779229,46.67720525,1155.186,Global,3.8,0.013,0.012,0.012,0.018,2.134,m,FIX,2024-06-05 10:21:54.8 UTC-06:00,2024-06-05 10:21:58.8 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,763.597,,Global CS,,,,,,1.0,2
4,,,,,2.0,-114.00782409,46.67710243,1153.141,Global,5.6,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-06-05 10:22:51.2 UTC-06:00,2024-06-05 10:22:55.2 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,755.397,,Global CS,,,,,,1.0,2
5,,,,,1.0,-114.00818319,46.6770003,1150.759,Global,8.7,0.013,0.013,0.014,0.019,2.134,m,FIX,2024-06-05 10:24:42.2 UTC-06:00,2024-06-05 10:24:46.2 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,725.91,,Global CS,,,,,,1.0,2
6,,,,,2.0,-114.00821889,46.67705745,1150.873,Global,2.8,0.013,0.012,0.012,0.018,2.134,m,FIX,2024-06-05 10:25:22.4 UTC-06:00,2024-06-05 10:25:26.4 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,726.88,,Global CS,,,,,,1.0,2
7,,,,,3.0,-114.00811675,46.67706898,1151.661,Global,4.0,0.012,0.012,0.012,0.018,2.134,m,FIX,2024-06-05 10:25:50.2 UTC-06:00,2024-06-05 10:25:54.2 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,734.362,,Global CS,,,,,,1.0,2
8,,,,,2.0,-114.00853363,46.67738035,1152.572,Global,7.1,0.013,0.013,0.013,0.018,2.134,m,FIX,2024-06-05 10:28:44.2 UTC-06:00,2024-06-05 10:28:48.2 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,725.858,,Global CS,,,,,,1.0,2
9,,,,,1.0,-114.00860691,46.67738276,1151.943,Global,5.9,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-06-05 10:29:03.0 UTC-06:00,2024-06-05 10:29:07.0 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,721.39,,Global CS,,,,,,1.0,2
10,,,,,2.0,-114.00855657,46.67736151,1151.951,Global,2.3,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-06-05 10:29:36.4 UTC-06:00,2024-06-05 10:29:40.4 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,723.451,,Global CS,,,,,,1.0,2
11,,,,,2.0,-114.0085134,46.67720527,1150.124,Global,3.7,0.012,0.012,0.012,0.018,2.134,m,FIX,2024-06-05 10:31:43.2 UTC-06:00,2024-06-05 10:31:47.2 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,716.276,,Global CS,,,,,,1.0,2
12,,,,,1.0,-114.00854551,46.67719465,1149.807,Global,6.2,0.013,0.013,0.013,0.018,2.134,m,FIX,2024-06-05 10:32:18.6 UTC-06:00,2024-06-05 10:32:22.6 UTC-06:00,21.0,1.2,,,,,-114.01634692,46.67371444,1095.544,713.539,,Global CS,,,,,,1.0,2
13,,,,,1.0,-114.00899993,46.67694207,1143.408,Global,3.7,0.012,0.012,0.011,0.018,2.134,m,FIX,2024-06-05 10:35:37.4 UTC-06:00,2024-06-05 10:35:41.4 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,668.891,,Global CS,,,,,,1.0,2
14,,,,,1.0,-114.0088967,46.67698527,1144.358,Global,3.1,0.013,0.013,0.011,0.018,2.134,m,FIX,2024-06-05 10:36:07.4 UTC-06:00,2024-06-05 10:36:11.4 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,678.254,,Global CS,,,,,,1.0,2
15,,,,,2.0,-114.00905777,46.67704836,1143.396,Global,6.3,0.013,0.013,0.013,0.018,2.134,m,FIX,2024-06-05 10:36:34.6 UTC-06:00,2024-06-05 10:36:38.6 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,671.532,,Global CS,,,,,,1.0,2
16,,,,,3.0,-114.00904244,46.67705985,1143.636,Global,2.2,0.012,0.012,0.011,0.017,2.134,m,FIX,2024-06-05 10:36:50.2 UTC-06:00,2024-06-05 10:36:54.2 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,673.4,,Global CS,,,,,,1.0,2
17,,,,,1.0,-114.00889531,46.67708637,1145.171,Global,2.6,0.012,0.012,0.012,0.017,2.134,m,FIX,2024-06-05 10:37:21.2 UTC-06:00,2024-06-05 10:37:25.2 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,684.467,,Global CS,,,,,,1.0,2
18,,,,,2.0,-114.00891884,46.67717757,1145.886,Global,5.9,0.013,0.013,0.013,0.018,2.134,m,FIX,2024-06-05 10:38:16.8 UTC-06:00,2024-06-05 10:38:20.8 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,688.512,,Global CS,,,,,,1.0,2
19,,,,,1.0,-114.00900889,46.67720802,1145.336,Global,5.5,0.013,0.013,0.012,0.018,2.134,m,FIX,2024-06-05 10:38:39.4 UTC-06:00,2024-06-05 10:38:43.4 UTC-06:00,21.0,1.1,,,,,-114.01634692,46.67371444,1095.544,684.717,,Global CS,,,,,,1.0,2
